TamanoMatriz;Procesos;Tiempo
17900;52;0.722229
18700;20;0.812222
19100;2;1.880268
18900;12;0.864149
19100;4;1.169276
18900;14;0.855353
18700;22;0.809794
18100;46;0.770677
19100;6;1.032697
18500;32;0.781338
18700;24;0.794870
16300;64;0.621819
19100;8;0.936709
18900;16;0.847434
18700;26;0.805140
18100;48;0.732642
17500;58;0.782175
17900;56;0.729226
17700;54;0.810777
18500;30;0.809823
18100;50;0.732911
18900;18;0.837486
19100;10;0.907864
18500;28;0.809178
18100;52;0.740455
19300;2;1.911621
18900;20;0.823652
16900;34;0.726198
19300;4;1.200335
19100;12;0.882159
16900;36;0.751351
17500;60;0.729168
19100;14;0.864311
19300;6;1.058167
18900;22;0.830793
18300;46;0.777605
18700;32;0.793564
18900;24;0.821923
19300;8;0.951413
19100;16;0.860323
18900;26;0.821232
18300;48;0.750490
19300;10;0.924300
19100;18;0.851148
18700;30;0.825270
18300;50;0.750015
18100;56;0.746326
17700;58;0.783326
17900;54;0.846885
19500;2;1.958936
18700;28;0.835738
19100;20;0.840113
19500;4;1.227654
19300;12;0.901907
18300;52;0.752726
16500;64;0.633221
19300;14;0.888284
19500;6;1.077022
19100;22;0.841627
17700;60;0.744655
18500;46;0.796266
18900;32;0.813142
19100;24;0.834866
19500;8;0.978787
17100;34;0.729138
17100;36;0.732283
19300;16;0.878300
19100;26;0.841097
19500;10;0.942110
18500;48;0.772736
19300;18;0.867223
18900;30;0.840815
19700;2;2.003329
18500;50;0.768103
18300;56;0.760829
17900;58;0.814946
19700;4;1.243139
19300;20;0.861626
19500;12;0.915625
18100;54;0.830314
18900;28;0.851949
18500;52;0.773787
19700;6;1.097225
19500;14;0.909785
19300;22;0.850462
19700;8;0.998937
19100;32;0.834876
18700;46;0.816289
19300;24;0.846808
19500;16;0.901678
17900;60;0.760777
19300;26;0.855789
16700;64;0.646327
19700;10;0.961701
19500;18;0.880743
18700;48;0.789100
19900;2;2.034089
17300;34;0.753220
17300;36;0.770244
19100;30;0.860719
19900;4;1.277032
19700;12;0.933149
18700;50;0.785919
19500;20;0.880698
18500;56;0.791328
18100;58;0.823436
19100;28;0.864266
19900;6;1.116837
19700;14;0.921347
18300;54;0.878280
18700;52;0.784950
19500;22;0.878398
19900;8;1.017303
19500;24;0.872240
19300;32;0.848151
18900;46;0.837875
19700;16;0.911156
19900;10;0.975741
19500;26;0.874824
19700;18;0.900612
20100;2;2.088900
20100;4;1.309043
18900;48;0.808964
19900;12;0.947106
19300;30;0.874490
19700;20;0.893761
18900;50;0.799156
20100;6;1.146597
18700;56;0.797957
19900;14;0.944287
19300;28;0.881671
16900;64;0.665923
18300;58;0.844663
18100;60;0.777829
19700;22;0.900206
17500;34;0.755883
18900;52;0.813626
18500;54;0.888356
20100;8;1.036606
17500;36;0.814292
19700;24;0.887956
19900;16;0.932196
19500;32;0.856705
19100;46;0.843472
20100;10;0.994958
19700;26;0.890640
19900;18;0.920639
20100;12;0.967329
19100;48;0.823119
19900;20;0.910554
19500;30;0.893006
19100;50;0.829474
20100;14;0.968102
19500;28;0.904083
18900;56;0.809170
19900;22;0.911548
18500;58;0.859142
18300;60;0.800966
19100;52;0.819651
19900;24;0.899526
18700;54;0.925103
20100;16;0.955507
19700;32;0.879484
19300;46;0.868176
19900;26;0.908025
17700;34;0.788807
20100;18;0.940268
17100;64;0.677255
17700;36;0.846286
20100;20;0.934634
19300;48;0.837842
19700;30;0.904449
19300;50;0.841460
19700;28;0.920187
20100;22;0.921971
19100;56;0.850350
18500;60;0.813459
19300;52;0.835364
20100;24;0.923198
18700;58;0.866599
19900;32;0.902681
19500;46;0.883267
18900;54;0.942325
20100;26;0.925351
19500;48;0.855094
19900;30;0.929674
17900;34;0.791587
19500;50;0.853507
17900;36;0.799001
19900;28;0.925975
17300;64;0.696234
18700;60;0.824382
19300;56;0.856969
19500;52;0.853885
20100;32;0.919620
19700;46;0.898837
18900;58;0.885269
19100;54;0.965585
20100;30;0.933013
19700;48;0.865299
19700;50;0.870723
20100;28;0.918327
17500;64;0.710459
18900;60;0.857385
19500;56;0.872173
19700;52;0.869644
18100;34;0.833836
19900;46;0.925024
18100;36;0.858799
19100;58;0.905711
19300;54;0.980366
19900;48;0.883917
19900;50;0.886978
17700;64;0.723407
19100;60;0.859108
19700;56;0.896111
19900;52;0.889012
20100;46;0.942020
19300;58;0.907132
19500;54;1.020585
18300;34;1.172000
18300;36;0.837324
20100;48;0.901520
17900;64;0.745259
20100;50;0.903165
19300;60;0.870974
19900;56;0.899639
20100;52;0.902687
19500;58;0.924813
19700;54;1.006545
18100;64;0.751464
18500;34;0.845045
18500;36;0.867167
19500;60;0.890809
20100;56;0.909873
19700;58;0.944930
19900;54;1.002516
18300;64;0.773067
18700;34;0.860716
18700;36;0.896186
19700;60;0.932775
19900;58;0.950451
18500;64;0.792132
20100;54;1.023491
18700;64;0.808092
18900;34;0.872138
20100;58;0.976372
18900;36;0.863048
19900;60;0.976146
18900;64;0.824952
19100;36;0.908461
19100;34;0.884592
20100;60;0.946389
19100;64;0.834847
19300;36;0.915921
19300;34;0.926910
19300;64;0.859740
19500;36;0.954960
19500;64;0.873724
19500;34;0.922102
19700;64;0.893466
19700;36;0.964103
19700;34;1.290556
19900;64;0.910156
19900;36;1.018448
19900;34;0.957786
20100;64;0.919592
20100;36;1.020645
20100;34;0.930709
