TamanoMatriz;Procesos;Tiempo
9700;18;0.628399
7900;56;0.418110
3700;60;0.139209
7300;46;0.603804
9500;22;0.866181
9700;20;0.626274
100;62;0.042230
8500;54;0.689507
8700;32;0.504682
8100;50;0.435863
8100;28;0.677579
10100;12;0.683297
300;62;0.029946
3900;60;0.147628
8100;10;0.483186
6900;58;0.356449
9100;44;0.541757
8100;52;0.444858
500;62;0.034911
9900;16;0.753249
9500;24;0.653831
9700;26;0.613100
700;62;0.033977
7900;40;0.567065
9500;34;0.617308
4100;60;0.157066
7900;36;0.441939
8100;38;0.531998
10100;6;0.887098
8300;30;0.507499
900;62;0.033898
8300;48;0.454094
10100;14;0.673867
10300;8;0.727576
8300;42;0.594883
8100;56;0.439296
1100;62;0.036944
9900;18;0.649285
4300;60;0.170930
9700;22;0.863662
7500;46;0.680975
1300;62;0.038969
8700;54;0.801675
8900;32;0.527376
9900;20;0.646560
8300;50;0.461625
1500;62;0.068292
10300;12;0.709486
8300;52;0.463149
8300;28;0.703813
1700;62;0.071533
4500;60;0.178597
7100;58;0.425935
9300;44;0.575724
10100;16;0.772940
8300;10;0.478295
9700;24;0.681604
9900;26;0.636502
1900;62;0.075952
8500;48;0.476500
9700;34;0.648036
2100;62;0.082579
10300;6;0.881279
4700;60;0.189969
10300;14;0.699965
10500;8;0.785033
8300;56;0.456152
8100;40;0.433774
8500;30;0.538100
2300;62;0.086798
8300;38;0.551334
8900;54;0.821228
9100;32;0.549788
8500;50;0.504421
10100;18;0.675363
8500;42;0.615496
9900;22;0.864670
8100;36;0.461239
7700;46;0.763628
2500;62;0.093230
10100;20;0.672745
4900;60;0.198394
8500;52;0.509662
10500;12;0.736468
2700;62;0.099009
9500;44;0.620962
10300;16;0.893057
7300;58;0.549636
2900;62;0.106022
8500;10;0.501421
9900;24;0.708225
10100;26;0.659674
8700;48;0.492055
5100;60;0.209973
8500;28;0.741897
8500;56;0.479200
9900;34;0.707930
3100;62;0.112750
10500;6;0.904025
10700;8;0.823914
10500;14;0.727409
9100;54;0.796043
9300;32;0.577286
8700;50;0.528384
3300;62;0.120969
5300;60;0.222032
10300;18;0.697765
8300;40;0.455897
8700;30;0.563136
10300;20;0.713905
10100;22;0.911223
8700;52;0.523697
8500;38;0.568259
7900;46;0.691897
8300;36;0.468389
3500;62;0.128596
10700;12;0.762329
8700;42;0.621812
8900;48;0.515777
5500;60;0.233266
9700;44;0.651191
7500;58;0.400825
10500;16;0.856011
10300;26;0.704863
10100;24;0.751322
3700;62;0.138442
8700;10;0.527412
8700;56;0.498667
10100;34;0.734429
8900;50;0.557920
9300;54;0.825340
9500;32;0.601263
10700;6;0.959951
10700;14;0.752176
3900;62;0.143080
5700;60;0.246474
8700;28;0.779130
8900;52;0.547542
10500;18;0.728673
10500;20;0.745909
8100;46;0.568009
10300;22;0.944919
8900;30;0.586593
4100;62;0.156051
9100;48;0.537269
8500;40;0.473932
5900;60;0.261214
7700;58;0.410766
9900;44;0.637974
10700;16;0.947114
8900;56;0.519806
10300;24;0.778711
10500;26;0.726157
8500;36;0.706489
8900;42;0.654930
8900;10;0.574165
4300;62;0.170755
8700;38;0.578289
9500;54;0.954959
9100;50;0.540455
9700;32;0.624359
10300;34;0.719088
6100;60;0.274221
4500;62;0.180638
9100;52;0.538311
10700;18;0.756206
10700;20;0.752099
8300;46;0.591993
10500;22;0.993766
9300;48;0.561025
8900;28;0.815963
4700;62;0.188895
6300;60;0.288498
9100;56;0.538779
9100;30;0.609125
10100;44;0.663381
7900;58;0.439972
10500;24;0.808674
9700;54;0.912882
9300;50;0.564027
9100;10;0.571479
9900;32;0.647746
10700;26;0.749127
8700;40;0.493111
4900;62;0.200532
8700;36;0.517749
10500;34;0.743992
9100;42;0.664615
9300;52;0.566553
6500;60;0.302167
8900;38;0.612031
5100;62;0.211224
8500;46;0.672528
9500;48;0.583715
10700;22;1.013629
9100;28;0.649277
9300;56;0.562255
5300;62;0.221944
9900;54;0.899873
9500;50;0.585662
6700;60;0.320996
10100;32;0.676077
10300;44;0.687416
8100;58;0.472259
10700;24;0.820283
9300;30;0.630090
9300;10;0.599435
8900;40;0.517786
5500;62;0.237572
10700;34;0.772368
9500;52;0.589358
8900;36;0.538835
6900;60;0.333746
9300;42;0.682434
9700;48;0.610995
8700;46;0.796955
9300;28;0.689708
9100;38;0.633307
5700;62;0.247115
9500;56;0.588870
10100;54;0.904349
9700;50;0.612675
10300;32;0.700765
10500;44;0.715009
7100;60;0.351250
9500;30;0.654273
9500;10;0.646373
8300;58;0.477026
5900;62;0.261462
9700;52;0.608962
9100;40;0.537805
9900;48;0.634565
9500;28;0.905327
7300;60;0.366899
6100;62;0.273974
10300;54;0.967075
9700;56;0.611912
9100;36;0.560242
9900;50;0.634194
9500;42;0.698583
8900;46;0.823399
10500;32;0.725100
9300;38;0.682229
10700;44;0.740751
9700;10;0.671133
9900;52;0.637035
9700;30;0.681847
6300;62;0.290556
8500;58;0.493589
7500;60;0.382789
10100;48;0.662338
9700;28;0.947479
10500;54;0.946594
9300;40;0.562260
9900;56;0.626422
10100;50;0.660138
10700;32;0.749415
6500;62;0.301117
100;64;0.102127
7700;60;0.401995
9100;46;0.677444
300;64;0.090492
9300;36;0.585967
9700;42;0.764712
500;64;0.116096
10100;52;0.664795
700;64;0.104827
9900;10;0.701545
9900;30;0.710195
9500;38;0.664466
6700;62;0.317490
900;64;0.103540
8700;58;0.509107
10300;48;0.684780
1100;64;0.098764
7900;60;0.419389
1300;64;0.094399
10700;54;0.989255
9900;28;0.994323
1500;64;0.119868
10300;50;0.687040
1700;64;0.131296
9500;40;0.585007
6900;62;0.331274
1900;64;0.131530
10300;52;0.686457
2100;64;0.131712
9300;46;0.844147
10100;56;0.662242
8100;60;0.438381
2300;64;0.147467
10100;10;0.724524
9500;36;0.607009
9900;42;0.756274
10100;30;0.737407
10500;48;0.712633
2500;64;0.139648
7100;62;0.349554
8900;58;0.539532
2700;64;0.145125
10500;50;0.711422
10100;28;1.045339
9700;38;0.718744
2900;64;0.151538
8300;60;0.463521
7300;62;0.365729
10500;52;0.710347
3100;64;0.192063
9700;40;0.610678
3300;64;0.193084
9500;46;0.759964
10300;10;0.755547
10700;48;0.737245
10300;30;0.785989
9700;36;0.620705
3500;64;0.176243
7500;62;0.385954
10700;50;0.739588
8500;60;0.477762
10300;56;0.689967
10100;42;0.754606
10300;28;1.071314
9100;58;0.553273
9900;38;0.762769
3700;64;0.210600
10700;52;0.739849
7700;62;0.400308
3900;64;0.196751
8700;60;0.496594
10500;10;0.800624
9900;40;0.634089
4100;64;0.211733
9700;46;1.035071
10500;30;0.795964
10500;28;1.149175
7900;62;0.423654
9900;36;0.657480
4300;64;0.221536
9300;58;0.577774
10300;42;0.787037
8900;60;0.518427
10500;56;0.717563
10100;38;0.749141
4500;64;0.234944
8100;62;0.450740
10700;10;0.810590
4700;64;0.244250
9900;46;0.812097
10700;30;0.821650
10100;40;0.660079
10700;28;1.157745
9100;60;0.540091
9500;58;0.594831
4900;64;0.257113
10100;36;0.680697
8300;62;0.456785
10500;42;0.865380
5100;64;0.270231
10300;38;0.758074
9300;60;0.568066
10700;56;0.742101
9700;58;0.619219
8500;62;0.476984
5300;64;0.279989
10100;46;1.440760
10300;40;0.685389
5500;64;0.292721
9500;60;0.589027
10300;36;0.710462
9900;58;0.679171
10700;42;0.864762
8700;62;0.498601
10500;38;0.815795
5700;64;0.325942
10500;40;0.703209
9700;60;0.612146
8900;62;0.517383
10300;46;1.236279
10100;58;0.667573
5900;64;0.313841
10500;36;0.733325
6100;64;0.328387
10700;40;0.732773
9100;62;0.534426
10700;38;0.820955
9900;60;0.636013
10300;58;0.693700
6300;64;0.344514
10500;46;1.224691
10700;36;0.750037
9300;62;0.563213
10100;60;0.659207
6500;64;0.359144
10500;58;0.718190
9500;62;0.583925
6700;64;0.375064
10300;60;0.684717
10700;58;0.744301
10700;46;1.221271
6900;64;0.397572
9700;62;0.606234
7100;64;0.405605
10500;60;0.712086
7300;64;0.421525
9900;62;0.634854
7500;64;0.446035
10700;60;0.737759
7700;64;0.457734
10100;62;0.658348
7900;64;0.472103
10300;62;0.682546
8100;64;0.491364
8300;64;0.513976
10500;62;0.709058
8500;64;0.538132
10700;62;0.735016
8700;64;0.559638
8900;64;0.577005
9100;64;0.593068
9300;64;0.621551
9500;64;0.644952
9700;64;0.700032
9900;64;0.685974
10100;64;0.723549
10300;64;0.739540
10500;64;0.766620
10700;64;0.790309
